filename	maf	phenotype_name	phenotype_code	p-1e-04	p-1e-05	p-1e-06	p-1e-07	p-1e-08
20002_1192	maf_0.01	Non-cancer illness code, self-reported: renal/kidney failure	20002_1192	103	15	2	0	0
20002_1193	maf_0.01	Non-cancer illness code, self-reported: renal failure requiring dialysis	20002_1193	115	18	4	0	0
20002_1194	maf_0.01	Non-cancer illness code, self-reported: renal failure not requiring dialysis	20002_1194	135	16	2	0	0
20002_1196	maf_0.01	Non-cancer illness code, self-reported: urinary tract infection/kidney infection	20002_1196	205	25	3	1	0
20002_1197	maf_0.01	Non-cancer illness code, self-reported: kidney stone/ureter stone/bladder stone	20002_1197	270	46	10	3	3
20002_1200	maf_0.01	Non-cancer illness code, self-reported: ureteric obstruction/hydronephrosis	20002_1200	145	22	3	0	0
20002_1201	maf_0.01	Non-cancer illness code, self-reported: bladder problem (not cancer)	20002_1201	229	33	4	2	0
20002_1202	maf_0.01	Non-cancer illness code, self-reported: urinary frequency / incontinence	20002_1202	241	35	8	1	0
20002_1207	maf_0.01	Non-cancer illness code, self-reported: prostate problem (not cancer)	20002_1207	193	27	7	1	0
20002_1214	maf_0.01	Non-cancer illness code, self-reported: testicular problems (not cancer)	20002_1214	171	27	4	1	0
20002_1220	maf_0.01	Non-cancer illness code, self-reported: diabetes	20002_1220	463	165	83	52	40
20002_1221	maf_0.01	Non-cancer illness code, self-reported: gestational diabetes	20002_1221	104	12	1	0	0
20002_1222	maf_0.01	Non-cancer illness code, self-reported: type 1 diabetes	20002_1222	160	31	10	7	4
20002_1223	maf_0.01	Non-cancer illness code, self-reported: type 2 diabetes	20002_1223	262	45	14	4	3
20002_1224	maf_0.01	Non-cancer illness code, self-reported: thyroid problem (not cancer)	20002_1224	241	44	7	3	0
20002_1225	maf_0.01	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	20002_1225	306	60	29	15	13
20002_1226	maf_0.01	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	20002_1226	539	245	160	118	91
20002_1229	maf_0.01	Non-cancer illness code, self-reported: parathyroid gland problem (not cancer)	20002_1229	114	13	3	1	0
20002_1234	maf_0.01	Non-cancer illness code, self-reported: adrenocortical insufficiency/addison's disease	20002_1234	138	19	9	6	4
20002_1238	maf_0.01	Non-cancer illness code, self-reported: pituitary adenoma/tumour	20002_1238	139	14	1	0	0
20002_1240	maf_0.01	Non-cancer illness code, self-reported: neurological injury/trauma	20002_1240	79	10	1	0	0
20002_1242	maf_0.01	Non-cancer illness code, self-reported: eye/eyelid problem	20002_1242	212	31	5	1	1
20002_1243	maf_0.01	Non-cancer illness code, self-reported: psychological/psychiatric problem	20002_1243	162	18	3	1	0
20002_1246	maf_0.01	Non-cancer illness code, self-reported: encephalitis	20002_1246	131	23	6	1	0
20002_1247	maf_0.01	Non-cancer illness code, self-reported: meningitis	20002_1247	219	34	4	0	0
20002_1249	maf_0.01	Non-cancer illness code, self-reported: cranial nerve problem/palsy	20002_1249	143	16	0	0	0
20002_1250	maf_0.01	Non-cancer illness code, self-reported: bell's palsy/facial nerve palsy	20002_1250	147	30	4	1	0
20002_1251	maf_0.01	Non-cancer illness code, self-reported: spinal cord disorder	20002_1251	189	28	4	2	0
20002_1254	maf_0.01	Non-cancer illness code, self-reported: peripheral nerve disorder	20002_1254	124	14	1	0	0
20002_1255	maf_0.01	Non-cancer illness code, self-reported: peripheral neuropathy	20002_1255	176	31	3	0	0
20002_1256	maf_0.01	Non-cancer illness code, self-reported: acute infective polyneuritis/guillain-barre syndrome	20002_1256	117	9	2	1	0
20002_1257	maf_0.01	Non-cancer illness code, self-reported: trapped nerve/compressed nerve	20002_1257	215	41	7	1	1
20002_1258	maf_0.01	Non-cancer illness code, self-reported: chronic/degenerative neurological problem	20002_1258	104	16	0	0	0
20002_1261	maf_0.01	Non-cancer illness code, self-reported: multiple sclerosis	20002_1261	243	53	16	8	6
20002_1262	maf_0.01	Non-cancer illness code, self-reported: parkinsons disease	20002_1262	179	34	6	3	2
20002_1264	maf_0.01	Non-cancer illness code, self-reported: epilepsy	20002_1264	183	35	5	1	0
20002_1265	maf_0.01	Non-cancer illness code, self-reported: migraine	20002_1265	305	71	24	16	12
20002_1266	maf_0.01	Non-cancer illness code, self-reported: head injury	20002_1266	247	37	4	0	0
20002_1267	maf_0.01	Non-cancer illness code, self-reported: spinal injury	20002_1267	195	27	5	0	0
20002_1274	maf_0.01	Non-cancer illness code, self-reported: eye infection	20002_1274	159	24	5	0	0
20002_1275	maf_0.01	Non-cancer illness code, self-reported: retinal problem	20002_1275	191	31	5	0	0
20002_1276	maf_0.01	Non-cancer illness code, self-reported: diabetic eye disease	20002_1276	198	28	8	1	1
20002_1277	maf_0.01	Non-cancer illness code, self-reported: glaucoma	20002_1277	302	74	19	10	8
20002_1278	maf_0.01	Non-cancer illness code, self-reported: cataract	20002_1278	234	33	5	3	1
20002_1279	maf_0.01	Non-cancer illness code, self-reported: eye trauma	20002_1279	158	23	5	0	0
20002_1281	maf_0.01	Non-cancer illness code, self-reported: retinal detachment	20002_1281	248	40	8	2	0
20002_1282	maf_0.01	Non-cancer illness code, self-reported: retinal artery/vein occlusion	20002_1282	131	18	1	0	0
20002_1286	maf_0.01	Non-cancer illness code, self-reported: depression	20002_1286	300	54	10	2	0
20002_1287	maf_0.01	Non-cancer illness code, self-reported: anxiety/panic attacks	20002_1287	225	34	2	1	0
20002_1288	maf_0.01	Non-cancer illness code, self-reported: nervous breakdown	20002_1288	173	29	8	2	0
20002_1289	maf_0.01	Non-cancer illness code, self-reported: schizophrenia	20002_1289	163	29	0	0	0
20002_1290	maf_0.01	Non-cancer illness code, self-reported: deliberate self-harm/suicide attempt	20002_1290	115	14	0	0	0
20002_1291	maf_0.01	Non-cancer illness code, self-reported: mania/bipolar disorder/manic depression	20002_1291	260	39	8	1	1
20002_1293	maf_0.01	Non-cancer illness code, self-reported: bone disorder	20002_1293	195	31	7	2	0
20002_1294	maf_0.01	Non-cancer illness code, self-reported: back problem	20002_1294	228	26	4	1	0
20002_1295	maf_0.01	Non-cancer illness code, self-reported: joint disorder	20002_1295	235	41	4	0	0
20002_1297	maf_0.01	Non-cancer illness code, self-reported: muscle/soft tissue problem	20002_1297	227	35	4	2	0
20002_1308	maf_0.01	Non-cancer illness code, self-reported: osteomyelitis	20002_1308	187	25	2	0	0
20002_1309	maf_0.01	Non-cancer illness code, self-reported: osteoporosis	20002_1309	305	69	20	10	7
20002_1311	maf_0.01	Non-cancer illness code, self-reported: spine arthritis/spondylitis	20002_1311	245	37	10	1	1
20002_1312	maf_0.01	Non-cancer illness code, self-reported: prolapsed disc/slipped disc	20002_1312	258	47	9	6	3
20002_1313	maf_0.01	Non-cancer illness code, self-reported: ankylosing spondylitis	20002_1313	251	51	11	6	6
20002_1322	maf_0.01	Non-cancer illness code, self-reported: myositis/myopathy	20002_1322	95	12	3	1	1
20002_1327	maf_0.01	Non-cancer illness code, self-reported: low platelets/platelet disorder	20002_1327	137	22	3	1	0
20002_1330	maf_0.01	Non-cancer illness code, self-reported: iron deficiency anaemia	20002_1330	231	36	2	0	0
20002_1331	maf_0.01	Non-cancer illness code, self-reported: pernicious anaemia	20002_1331	230	36	10	3	1
20002_1348	maf_0.01	Non-cancer illness code, self-reported: gynaecological disorder (not cancer)	20002_1348	180	26	1	0	0
20002_1349	maf_0.01	Non-cancer illness code, self-reported: ovarian cyst or cysts	20002_1349	200	31	3	1	0
20002_1350	maf_0.01	Non-cancer illness code, self-reported: polycystic ovaries/polycystic ovarian syndrome	20002_1350	158	22	5	0	0
20002_1351	maf_0.01	Non-cancer illness code, self-reported: uterine fibroids	20002_1351	266	45	15	9	7
20002_1352	maf_0.01	Non-cancer illness code, self-reported: uterine polyps	20002_1352	232	39	8	4	0
20002_1353	maf_0.01	Non-cancer illness code, self-reported: vaginal prolapse/uterine prolapse	20002_1353	250	32	3	0	0
20002_1364	maf_0.01	Non-cancer illness code, self-reported: breast disease (not cancer)	20002_1364	133	14	1	0	0
20002_1366	maf_0.01	Non-cancer illness code, self-reported: fibrocystic disease	20002_1366	95	7	3	1	0
20002_1367	maf_0.01	Non-cancer illness code, self-reported: breast cysts	20002_1367	227	28	4	0	0
20002_1371	maf_0.01	Non-cancer illness code, self-reported: sarcoidosis	20002_1371	189	47	19	10	9
20002_1372	maf_0.01	Non-cancer illness code, self-reported: vasculitis	20002_1372	101	10	1	0	0
20002_1373	maf_0.01	Non-cancer illness code, self-reported: connective tissue disorder	20002_1373	126	21	2	1	0
20002_1374	maf_0.01	Non-cancer illness code, self-reported: allergy/hypersensitivity/anaphylaxis	20002_1374	212	24	1	0	0
20002_1377	maf_0.01	Non-cancer illness code, self-reported: polymyalgia rheumatica	20002_1377	185	30	8	3	3
20002_1381	maf_0.01	Non-cancer illness code, self-reported: systemic lupus erythematosis/sle	20002_1381	171	38	11	8	7
20002_1382	maf_0.01	Non-cancer illness code, self-reported: sjogren's syndrome/sicca syndrome	20002_1382	156	35	14	6	4
20002_1384	maf_0.01	Non-cancer illness code, self-reported: scleroderma/systemic sclerosis	20002_1384	94	21	3	1	0
20002_1385	maf_0.01	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to food	20002_1385	213	35	5	0	0
20002_1386	maf_0.01	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug	20002_1386	216	38	5	0	0
20002_1387	maf_0.01	Non-cancer illness code, self-reported: hayfever/allergic rhinitis	20002_1387	349	102	45	29	21
20002_1394	maf_0.01	Non-cancer illness code, self-reported: peripheral nerve injury	20002_1394	117	18	1	0	0
20002_1396	maf_0.01	Non-cancer illness code, self-reported: enlarged prostate	20002_1396	251	44	21	11	6
20002_1398	maf_0.01	Non-cancer illness code, self-reported: pneumonia	20002_1398	208	28	1	0	0
20002_1400	maf_0.01	Non-cancer illness code, self-reported: peptic ulcer	20002_1400	156	22	3	0	0
20002_1402	maf_0.01	Non-cancer illness code, self-reported: endometriosis	20002_1402	241	41	9	0	0
20002_1403	maf_0.01	Non-cancer illness code, self-reported: female infertility	20002_1403	161	16	2	1	0
20002_1405	maf_0.01	Non-cancer illness code, self-reported: other renal/kidney problem	20002_1405	254	42	7	2	0
20002_1406	maf_0.01	Non-cancer illness code, self-reported: muscle or soft tissue injuries	20002_1406	207	31	5	0	0
20002_1407	maf_0.01	Non-cancer illness code, self-reported: burns	20002_1407	134	17	2	0	0
20002_1408	maf_0.01	Non-cancer illness code, self-reported: alcohol dependency	20002_1408	180	16	2	0	0
20002_1412	maf_0.01	Non-cancer illness code, self-reported: bronchitis	20002_1412	222	34	4	1	1
20002_1413	maf_0.01	Non-cancer illness code, self-reported: nasal/sinus disorder	20002_1413	242	26	3	1	0
20002_1414	maf_0.01	Non-cancer illness code, self-reported: throat or larynx disorder	20002_1414	135	18	4	0	0
20002_1415	maf_0.01	Non-cancer illness code, self-reported: ear/vestibular disorder	20002_1415	204	25	0	0	0
20002_1416	maf_0.01	Non-cancer illness code, self-reported: chronic sinusitis	20002_1416	228	33	5	1	0
20002_1417	maf_0.01	Non-cancer illness code, self-reported: nasal polyps	20002_1417	261	51	15	9	5
20002_1419	maf_0.01	Non-cancer illness code, self-reported: vocal cord polyp	20002_1419	112	13	7	1	0
20002_1420	maf_0.01	Non-cancer illness code, self-reported: otosclerosis	20002_1420	137	17	0	0	0
20002_1421	maf_0.01	Non-cancer illness code, self-reported: meniere's disease	20002_1421	224	36	4	1	1
20002_1425	maf_0.01	Non-cancer illness code, self-reported: cerebral aneurysm	20002_1425	121	20	0	0	0
20002_1427	maf_0.01	Non-cancer illness code, self-reported: polycystic kidney	20002_1427	129	10	1	0	0
20002_1428	maf_0.01	Non-cancer illness code, self-reported: thyroiditis	20002_1428	131	8	1	1	1
20002_1430	maf_0.01	Non-cancer illness code, self-reported: hypopituitarism	20002_1430	95	13	1	0	0
20002_1433	maf_0.01	Non-cancer illness code, self-reported: cerebral palsy	20002_1433	97	21	3	0	0
20002_1434	maf_0.01	Non-cancer illness code, self-reported: other neurological problem	20002_1434	232	30	4	0	0
20002_1435	maf_0.01	Non-cancer illness code, self-reported: optic neuritis	20002_1435	101	11	2	1	0
20002_1436	maf_0.01	Non-cancer illness code, self-reported: headaches (not migraine)	20002_1436	223	37	6	2	0
20002_1437	maf_0.01	Non-cancer illness code, self-reported: myasthenia gravis	20002_1437	92	12	4	0	0
20002_1438	maf_0.01	Non-cancer illness code, self-reported: polycythaemia vera	20002_1438	133	26	5	3	1
20002_1439	maf_0.01	Non-cancer illness code, self-reported: hiv/aids	20002_1439	128	22	3	0	0
20002_1440	maf_0.01	Non-cancer illness code, self-reported: tuberculosis (tb)	20002_1440	239	33	4	0	0
20002_1441	maf_0.01	Non-cancer illness code, self-reported: malaria	20002_1441	159	35	4	0	0
20002_1442	maf_0.01	Non-cancer illness code, self-reported: helicobacter pylori	20002_1442	226	36	7	2	0
20002_1445	maf_0.01	Non-cancer illness code, self-reported: clotting disorder/excessive bleeding	20002_1445	144	16	5	2	2
20002_1446	maf_0.01	Non-cancer illness code, self-reported: anaemia	20002_1446	209	29	5	0	0
20002_1451	maf_0.01	Non-cancer illness code, self-reported: hereditary/genetic haematological disorder	20002_1451	138	25	10	8	7
20002_1452	maf_0.01	Non-cancer illness code, self-reported: eczema/dermatitis	20002_1452	293	64	30	17	12
20002_1453	maf_0.01	Non-cancer illness code, self-reported: psoriasis	20002_1453	315	84	37	21	18
20002_1454	maf_0.01	Non-cancer illness code, self-reported: blistering/desquamating skin disorder	20002_1454	196	27	3	0	0
20002_1455	maf_0.01	Non-cancer illness code, self-reported: chronic skin ulcers	20002_1455	106	14	2	0	0
20002_1456	maf_0.01	Non-cancer illness code, self-reported: malabsorption/coeliac disease	20002_1456	268	70	34	21	19
20002_1457	maf_0.01	Non-cancer illness code, self-reported: duodenal ulcer	20002_1457	255	44	6	2	0
20002_1458	maf_0.01	Non-cancer illness code, self-reported: diverticular disease/diverticulitis	20002_1458	272	37	7	3	2
20002_1459	maf_0.01	Non-cancer illness code, self-reported: colitis/not crohns or ulcerative colitis	20002_1459	224	35	6	1	1
20002_1460	maf_0.01	Non-cancer illness code, self-reported: rectal or colon adenoma/polyps	20002_1460	209	27	5	1	0
20002_1461	maf_0.01	Non-cancer illness code, self-reported: inflammatory bowel disease	20002_1461	96	15	5	1	0
20002_1462	maf_0.01	Non-cancer illness code, self-reported: crohns disease	20002_1462	286	50	12	6	4
20002_1463	maf_0.01	Non-cancer illness code, self-reported: ulcerative colitis	20002_1463	272	59	20	10	7
20002_1464	maf_0.01	Non-cancer illness code, self-reported: rheumatoid arthritis	20002_1464	256	43	21	12	11
20002_1465	maf_0.01	Non-cancer illness code, self-reported: osteoarthritis	20002_1465	338	73	18	6	2
20002_1466	maf_0.01	Non-cancer illness code, self-reported: gout	20002_1466	301	77	31	23	17
20002_1467	maf_0.01	Non-cancer illness code, self-reported: other joint disorder	20002_1467	223	37	4	2	1
20002_1468	maf_0.01	Non-cancer illness code, self-reported: diabetic neuropathy/ulcers	20002_1468	102	15	3	0	0
20002_1469	maf_0.01	Non-cancer illness code, self-reported: post-traumatic stress disorder	20002_1469	117	25	1	0	0
20002_1470	maf_0.01	Non-cancer illness code, self-reported: anorexia/bulimia/other eating disorder	20002_1470	149	17	1	0	0
20002_1471	maf_0.01	Non-cancer illness code, self-reported: atrial fibrillation	20002_1471	266	52	20	15	10
20002_1472	maf_0.01	Non-cancer illness code, self-reported: emphysema	20002_1472	97	7	0	0	0
20002_1473	maf_0.01	Non-cancer illness code, self-reported: high cholesterol	20002_1473	504	182	95	70	53
20002_1474	maf_0.01	Non-cancer illness code, self-reported: hiatus hernia	20002_1474	262	48	8	4	0
20002_1476	maf_0.01	Non-cancer illness code, self-reported: sciatica	20002_1476	212	37	3	0	0
20002_1477	maf_0.01	Non-cancer illness code, self-reported: psoriatic arthropathy	20002_1477	216	40	15	9	7
20002_1478	maf_0.01	Non-cancer illness code, self-reported: cervical spondylosis	20002_1478	210	37	8	1	0
20002_1479	maf_0.01	Non-cancer illness code, self-reported: rheumatic fever	20002_1479	217	33	2	0	0
20002_1482	maf_0.01	Non-cancer illness code, self-reported: chronic fatigue syndrome	20002_1482	262	48	7	1	1
20002_1485	maf_0.01	Non-cancer illness code, self-reported: irregular heart beat	20002_1485	180	31	1	0	0
20002_1487	maf_0.01	Non-cancer illness code, self-reported: svt / supraventricular tachycardia	20002_1487	97	13	2	0	0
20002_1491	maf_0.01	Non-cancer illness code, self-reported: brain haemorrhage	20002_1491	93	10	0	0	0
20002_1494	maf_0.01	Non-cancer illness code, self-reported: varicose veins	20002_1494	239	32	5	2	1
20002_1495	maf_0.01	Non-cancer illness code, self-reported: lymphoedema	20002_1495	108	20	2	0	0
20002_1497	maf_0.01	Non-cancer illness code, self-reported: pneumothorax	20002_1497	100	13	1	0	0
20002_1499	maf_0.01	Non-cancer illness code, self-reported: labyrinthitis	20002_1499	113	8	2	0	0
20002_1500	maf_0.01	Non-cancer illness code, self-reported: vertigo	20002_1500	165	19	3	1	0
20002_1501	maf_0.01	Non-cancer illness code, self-reported: pyloric stenosis	20002_1501	94	18	2	0	0
20002_1502	maf_0.01	Non-cancer illness code, self-reported: appendicitis	20002_1502	222	42	8	3	0
20002_1504	maf_0.01	Non-cancer illness code, self-reported: anal fissure	20002_1504	126	24	5	1	1
20002_1505	maf_0.01	Non-cancer illness code, self-reported: haemorrhoids / piles	20002_1505	223	28	3	0	0
20002_1508	maf_0.01	Non-cancer illness code, self-reported: jaundice (unknown cause)	20002_1508	156	23	3	1	0
20002_1509	maf_0.01	Non-cancer illness code, self-reported: gastroenteritis/dysentry	20002_1509	81	10	1	0	0
20002_1510	maf_0.01	Non-cancer illness code, self-reported: dyspepsia / indigestion	20002_1510	162	31	4	1	0
20002_1511	maf_0.01	Non-cancer illness code, self-reported: abdominal hernia	20002_1511	124	25	6	2	0
20002_1512	maf_0.01	Non-cancer illness code, self-reported: umbilical hernia	20002_1512	144	28	2	0	0
20002_1513	maf_0.01	Non-cancer illness code, self-reported: inguinal hernia	20002_1513	250	37	9	2	0
20002_1514	maf_0.01	Non-cancer illness code, self-reported: cystitis	20002_1514	144	18	3	1	0
20002_1516	maf_0.01	Non-cancer illness code, self-reported: bph / benign prostatic hypertrophy	20002_1516	174	23	4	2	1
20002_1517	maf_0.01	Non-cancer illness code, self-reported: prostatitis	20002_1517	94	19	2	1	0
20002_1518	maf_0.01	Non-cancer illness code, self-reported: erectile dysfunction / impotence	20002_1518	137	22	5	1	0
20002_1523	maf_0.01	Non-cancer illness code, self-reported: trigemminal neuralgia	20002_1523	113	16	3	0	0
20002_1525	maf_0.01	Non-cancer illness code, self-reported: benign / essential tremor	20002_1525	87	10	5	0	0
20002_1526	maf_0.01	Non-cancer illness code, self-reported: polio / poliomyelitis	20002_1526	134	12	2	0	0
20002_1528	maf_0.01	Non-cancer illness code, self-reported: macular degeneration	20002_1528	128	19	6	2	1
20002_1529	maf_0.01	Non-cancer illness code, self-reported: dry eyes	20002_1529	168	29	2	0	0
20002_1530	maf_0.01	Non-cancer illness code, self-reported: iritis	20002_1530	108	21	4	1	1
20002_1531	maf_0.01	Non-cancer illness code, self-reported: post-natal depression	20002_1531	132	19	2	1	0
20002_1532	maf_0.01	Non-cancer illness code, self-reported: disc problem	20002_1532	157	30	5	0	0
20002_1533	maf_0.01	Non-cancer illness code, self-reported: disc degeneration	20002_1533	185	23	3	0	0
20002_1534	maf_0.01	Non-cancer illness code, self-reported: back pain	20002_1534	223	27	3	0	0
20002_1535	maf_0.01	Non-cancer illness code, self-reported: scoliosis	20002_1535	120	13	4	0	0
20002_1536	maf_0.01	Non-cancer illness code, self-reported: spinal stenosis	20002_1536	89	13	0	0	0
20002_1537	maf_0.01	Non-cancer illness code, self-reported: joint pain	20002_1537	232	40	7	3	0
20002_1538	maf_0.01	Non-cancer illness code, self-reported: arthritis (nos)	20002_1538	227	34	4	0	0
20002_1540	maf_0.01	Non-cancer illness code, self-reported: plantar fascitis	20002_1540	104	12	1	0	0
20002_1541	maf_0.01	Non-cancer illness code, self-reported: carpal tunnel syndrome	20002_1541	193	16	2	0	0
