filename	maf	pval	MLE	lower_ci	upper_ci	SNP_number	phenotype_name	phenotype_code
20002_1261	maf_0.01	pval_1e-5	3.8017200833941	1.70217145901892	5.44662610149118	53	Non-cancer illness code, self-reported: multiple sclerosis	20002_1261
20002_1262	maf_0.01	pval_1e-5	3.19457831910797	0.554652237214635	5.24321655828408	34	Non-cancer illness code, self-reported: parkinsons disease	20002_1262
20002_1264	maf_0.01	pval_1e-5	2.80615589944777	-0.154531382037555	5.10811216039165	35	Non-cancer illness code, self-reported: epilepsy	20002_1264
20002_1265	maf_0.01	pval_1e-5	0.635326848565223	-0.149222857942011	1.38104482967808	71	Non-cancer illness code, self-reported: migraine	20002_1265
20002_1266	maf_0.01	pval_1e-5	3.09609897337872	0.458194094499641	5.14287503966604	37	Non-cancer illness code, self-reported: head injury	20002_1266
20002_1267	maf_0.01	pval_1e-5	2.93382012364211	-0.735962868674281	5.65814695372899	27	Non-cancer illness code, self-reported: spinal injury	20002_1267
20002_1274	maf_0.01	pval_1e-5	4.91523260363913	0.494447389294416	7.98900179886707	24	Non-cancer illness code, self-reported: eye infection	20002_1274
20002_1275	maf_0.01	pval_1e-5	3.62460611755316	-1.15495029250794	6.65438517635035	31	Non-cancer illness code, self-reported: retinal problem	20002_1275
20002_1276	maf_0.01	pval_1e-5	4.65855163562548	-0.628560684740672	8.0271328440463	28	Non-cancer illness code, self-reported: diabetic eye disease	20002_1276
20002_1277	maf_0.01	pval_1e-5	1.5483141687148	0.654366369476697	2.37859840186708	74	Non-cancer illness code, self-reported: glaucoma	20002_1277
20002_1278	maf_0.01	pval_1e-5	2.10758431426665	-0.163098577759152	3.85611297819401	33	Non-cancer illness code, self-reported: cataract	20002_1278
20002_1279	maf_0.01	pval_1e-5	4.24615122183637	0.127332272905905	7.07194877831407	23	Non-cancer illness code, self-reported: eye trauma	20002_1279
20002_1281	maf_0.01	pval_1e-5	2.4820361262123	1.11795143514334	3.63805477372242	40	Non-cancer illness code, self-reported: retinal detachment	20002_1281
20002_1282	maf_0.01	pval_1e-5	9.99993554752612	9.98975663386335	10.0104194397839	18	Non-cancer illness code, self-reported: retinal artery/vein occlusion	20002_1282
20002_1286	maf_0.01	pval_1e-5	0.28285498728814	-0.413208223683673	0.88449883016362	54	Non-cancer illness code, self-reported: depression	20002_1286
20002_1287	maf_0.01	pval_1e-5	1.58049721227442	0.425555962388694	2.60606495032812	34	Non-cancer illness code, self-reported: anxiety/panic attacks	20002_1287
20002_1288	maf_0.01	pval_1e-5	2.65695316774843	0.659024275805339	4.20399395812864	29	Non-cancer illness code, self-reported: nervous breakdown	20002_1288
20002_1289	maf_0.01	pval_1e-5	6.726689612833	1.91444813094558	10.0887418129954	29	Non-cancer illness code, self-reported: schizophrenia	20002_1289
20002_1290	maf_0.01	pval_1e-5	9.2360550322598	7.1107663659237	12.1910648860883	14	Non-cancer illness code, self-reported: deliberate self-harm/suicide attempt	20002_1290
20002_1291	maf_0.01	pval_1e-5	3.3860367186312	0.613581476038542	5.51272778057997	39	Non-cancer illness code, self-reported: mania/bipolar disorder/manic depression	20002_1291
20002_1293	maf_0.01	pval_1e-5	3.16310128763405	-0.42163557045339	5.81591287187969	31	Non-cancer illness code, self-reported: bone disorder	20002_1293
20002_1294	maf_0.01	pval_1e-5	1.21800479745966	-0.316665500395047	2.59777460147199	26	Non-cancer illness code, self-reported: back problem	20002_1294
20002_1295	maf_0.01	pval_1e-5	1.96088294663191	0.882642695681446	2.91398006845799	41	Non-cancer illness code, self-reported: joint disorder	20002_1295
20002_1297	maf_0.01	pval_1e-5	2.43197126892017	0.799344350346827	3.79279198379395	35	Non-cancer illness code, self-reported: muscle/soft tissue problem	20002_1297
20002_1308	maf_0.01	pval_1e-5	2.57076520328817	-1.59554187112615	5.64068235720204	25	Non-cancer illness code, self-reported: osteomyelitis	20002_1308
20002_1309	maf_0.01	pval_1e-5	1.39315860142864	0.536473439979174	2.21466787527631	69	Non-cancer illness code, self-reported: osteoporosis	20002_1309
20002_1311	maf_0.01	pval_1e-5	1.79185353748422	0.695405160545015	2.7955237727692	37	Non-cancer illness code, self-reported: spine arthritis/spondylitis	20002_1311
20002_1312	maf_0.01	pval_1e-5	1.26948485501331	0.412918721725049	2.13340778208345	47	Non-cancer illness code, self-reported: prolapsed disc/slipped disc	20002_1312
20002_1313	maf_0.01	pval_1e-5	2.2076486195591	1.04520243046864	3.20723026251789	51	Non-cancer illness code, self-reported: ankylosing spondylitis	20002_1313
20002_1322	maf_0.01	pval_1e-5	4.0215431487789	-1.26114011830434	7.71966928021272	12	Non-cancer illness code, self-reported: myositis/myopathy	20002_1322
20002_1327	maf_0.01	pval_1e-5	4.62977997181449	-2.48856911346155	8.61046501410671	22	Non-cancer illness code, self-reported: low platelets/platelet disorder	20002_1327
20002_1330	maf_0.01	pval_1e-5	1.20517997093133	0.246943432076266	2.07594251153898	36	Non-cancer illness code, self-reported: iron deficiency anaemia	20002_1330
20002_1331	maf_0.01	pval_1e-5	2.26082305654212	0.767818014420065	3.52336021755004	36	Non-cancer illness code, self-reported: pernicious anaemia	20002_1331
20002_1371	maf_0.01	pval_1e-5	2.95428377289278	0.697080801693394	4.70446666902308	47	Non-cancer illness code, self-reported: sarcoidosis	20002_1371
20002_1372	maf_0.01	pval_1e-5	4.28077750547001	-3.15031114489109	9.07077157351976	10	Non-cancer illness code, self-reported: vasculitis	20002_1372
20002_1373	maf_0.01	pval_1e-5	3.48337570764754	-1.44213712073996	6.84672941190716	21	Non-cancer illness code, self-reported: connective tissue disorder	20002_1373
20002_1374	maf_0.01	pval_1e-5	1.75716056932337	-0.567121127416553	3.66388547506642	24	Non-cancer illness code, self-reported: allergy/hypersensitivity/anaphylaxis	20002_1374
20002_1377	maf_0.01	pval_1e-5	3.04406478503313	-0.361015463608803	5.51141572485533	30	Non-cancer illness code, self-reported: polymyalgia rheumatica	20002_1377
20002_1381	maf_0.01	pval_1e-5	4.64688505589849	-0.139976223698281	7.92613020314245	38	Non-cancer illness code, self-reported: systemic lupus erythematosis/sle	20002_1381
20002_1382	maf_0.01	pval_1e-5	3.93178503607164	-1.13273894305278	7.35491069948947	35	Non-cancer illness code, self-reported: sjogren's syndrome/sicca syndrome	20002_1382
20002_1384	maf_0.01	pval_1e-5	9.99994031545973	9.99991140356846	9.99995234860067	21	Non-cancer illness code, self-reported: scleroderma/systemic sclerosis	20002_1384
20002_1385	maf_0.01	pval_1e-5	1.65760705676036	0.465541277554058	2.69321832547191	35	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to food	20002_1385
20002_1386	maf_0.01	pval_1e-5	2.05732954064168	0.584060678573074	3.30489416964531	38	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug	20002_1386
20002_1387	maf_0.01	pval_1e-5	0.394571811080355	-0.188279927981944	0.93372220062176	102	Non-cancer illness code, self-reported: hayfever/allergic rhinitis	20002_1387
20002_1394	maf_0.01	pval_1e-5	2.14950131515673	-0.724994853042101	4.49338149950454	18	Non-cancer illness code, self-reported: peripheral nerve injury	20002_1394
20002_1398	maf_0.01	pval_1e-5	1.18454862892347	0.0563705669503802	2.21391322850694	28	Non-cancer illness code, self-reported: pneumonia	20002_1398
20002_1400	maf_0.01	pval_1e-5	2.93203477379829	-1.07545748225044	5.84830494292271	22	Non-cancer illness code, self-reported: peptic ulcer	20002_1400
20002_1405	maf_0.01	pval_1e-5	5.00091087961668	1.55759948104049	7.44596552454238	42	Non-cancer illness code, self-reported: other renal/kidney problem	20002_1405
20002_1406	maf_0.01	pval_1e-5	2.46854922820937	0.848892257057787	3.74571749232117	31	Non-cancer illness code, self-reported: muscle or soft tissue injuries	20002_1406
20002_1407	maf_0.01	pval_1e-5	3.51709214070973	-0.441289456938885	6.38549052922481	17	Non-cancer illness code, self-reported: burns	20002_1407
20002_1408	maf_0.01	pval_1e-5	8.54986386399921	5.26157225250243	12.1807141364574	16	Non-cancer illness code, self-reported: alcohol dependency	20002_1408
20002_1412	maf_0.01	pval_1e-5	1.4747761580452	0.23234437947794	2.52002894467684	34	Non-cancer illness code, self-reported: bronchitis	20002_1412
20002_1413	maf_0.01	pval_1e-5	4.13734544645711	-3.15713009386408	7.91746609780368	26	Non-cancer illness code, self-reported: nasal/sinus disorder	20002_1413
20002_1414	maf_0.01	pval_1e-5	5.62715793674871	-0.512773704401888	9.53372397050259	18	Non-cancer illness code, self-reported: throat or larynx disorder	20002_1414
20002_1415	maf_0.01	pval_1e-5	1.28378544895645	-1.14123743535098	3.2290921948959	25	Non-cancer illness code, self-reported: ear/vestibular disorder	20002_1415
20002_1416	maf_0.01	pval_1e-5	2.0537059190867	0.429183603625924	3.40842209341062	33	Non-cancer illness code, self-reported: chronic sinusitis	20002_1416
20002_1417	maf_0.01	pval_1e-5	2.21583155248545	1.14322753137153	3.1563649255474	51	Non-cancer illness code, self-reported: nasal polyps	20002_1417
20002_1419	maf_0.01	pval_1e-5	3.37248233715576	-2.04384009157968	7.29766804680402	13	Non-cancer illness code, self-reported: vocal cord polyp	20002_1419
20002_1420	maf_0.01	pval_1e-5	6.1248695531852	0.34702486036467	9.88775606250405	17	Non-cancer illness code, self-reported: otosclerosis	20002_1420
20002_1421	maf_0.01	pval_1e-5	4.82101936753129	-0.108138136410232	7.97113778701837	36	Non-cancer illness code, self-reported: meniere's disease	20002_1421
20002_1425	maf_0.01	pval_1e-5	4.74845646922445	-0.562838945509382	8.17689562123151	20	Non-cancer illness code, self-reported: cerebral aneurysm	20002_1425
20002_1427	maf_0.01	pval_1e-5	2.59355966099492	-3.20727339329041	6.68846948612722	10	Non-cancer illness code, self-reported: polycystic kidney	20002_1427
20002_1430	maf_0.01	pval_1e-5	9.99995882338691	9.39368705702615	10.7620569777314	13	Non-cancer illness code, self-reported: hypopituitarism	20002_1430
20002_1433	maf_0.01	pval_1e-5	3.46162607793691	0.288005310439055	5.94768652532758	21	Non-cancer illness code, self-reported: cerebral palsy	20002_1433
20002_1434	maf_0.01	pval_1e-5	2.84255168142448	0.140605287017105	4.89473883544905	30	Non-cancer illness code, self-reported: other neurological problem	20002_1434
20002_1435	maf_0.01	pval_1e-5	2.91552937965352	-6.2503176231356	8.24958887575563	11	Non-cancer illness code, self-reported: optic neuritis	20002_1435
20002_1436	maf_0.01	pval_1e-5	2.5196103913525	0.207821766626941	4.32006130655823	37	Non-cancer illness code, self-reported: headaches (not migraine)	20002_1436
20002_1437	maf_0.01	pval_1e-5	9.99995122581441	9.23890346773526	11.0965576756992	12	Non-cancer illness code, self-reported: myasthenia gravis	20002_1437
20002_1438	maf_0.01	pval_1e-5	4.56914899159039	-0.750929547733512	8.01899444735145	26	Non-cancer illness code, self-reported: polycythaemia vera	20002_1438
20002_1439	maf_0.01	pval_1e-5	7.86490337738401	4.24416847186449	10.9849602750977	22	Non-cancer illness code, self-reported: hiv/aids	20002_1439
20002_1440	maf_0.01	pval_1e-5	2.41853449408044	0.0206964028916103	4.3222624483454	33	Non-cancer illness code, self-reported: tuberculosis (tb)	20002_1440
20002_1441	maf_0.01	pval_1e-5	4.50991952794309	-1.96279025798798	8.46008886465672	35	Non-cancer illness code, self-reported: malaria	20002_1441
20002_1442	maf_0.01	pval_1e-5	2.637903026782	0.0897188662098456	4.60892896647795	36	Non-cancer illness code, self-reported: helicobacter pylori	20002_1442
20002_1445	maf_0.01	pval_1e-5	2.72065572408209	-2.88236591950806	6.6003904773178	16	Non-cancer illness code, self-reported: clotting disorder/excessive bleeding	20002_1445
20002_1446	maf_0.01	pval_1e-5	3.43237012675685	-2.1366335366879	7.08468576408887	29	Non-cancer illness code, self-reported: anaemia	20002_1446
20002_1451	maf_0.01	pval_1e-5	4.25601940473121	-0.984087983479468	7.58983257201125	25	Non-cancer illness code, self-reported: hereditary/genetic haematological disorder	20002_1451
20002_1452	maf_0.01	pval_1e-5	0.540426004472097	-0.232895596005043	1.2488731634181	64	Non-cancer illness code, self-reported: eczema/dermatitis	20002_1452
20002_1453	maf_0.01	pval_1e-5	1.78284288684575	0.96402424411513	2.56925615220324	84	Non-cancer illness code, self-reported: psoriasis	20002_1453
20002_1454	maf_0.01	pval_1e-5	3.05201694322825	0.0942498119261712	5.31930555486291	27	Non-cancer illness code, self-reported: blistering/desquamating skin disorder	20002_1454
20002_1455	maf_0.01	pval_1e-5	9.99995922380815	9.99994776213485	9.99998309126979	14	Non-cancer illness code, self-reported: chronic skin ulcers	20002_1455
20002_1456	maf_0.01	pval_1e-5	2.50770351217339	1.32012064481823	3.49386926859386	70	Non-cancer illness code, self-reported: malabsorption/coeliac disease	20002_1456
20002_1457	maf_0.01	pval_1e-5	3.12576175805551	0.926674130668931	4.7795580061006	44	Non-cancer illness code, self-reported: duodenal ulcer	20002_1457
20002_1458	maf_0.01	pval_1e-5	3.20593715204101	-1.23990699392269	6.26694856197401	37	Non-cancer illness code, self-reported: diverticular disease/diverticulitis	20002_1458
20002_1459	maf_0.01	pval_1e-5	2.43180216977939	0.683721845510793	3.8450507510563	35	Non-cancer illness code, self-reported: colitis/not crohns or ulcerative colitis	20002_1459
20002_1460	maf_0.01	pval_1e-5	3.14546143337656	0.215079529204796	5.36848168539738	27	Non-cancer illness code, self-reported: rectal or colon adenoma/polyps	20002_1460
20002_1461	maf_0.01	pval_1e-5	3.2016119708414	-2.78173927219575	7.14648484141928	15	Non-cancer illness code, self-reported: inflammatory bowel disease	20002_1461
20002_1462	maf_0.01	pval_1e-5	2.00590747823213	0.923608014427221	2.9406718241793	50	Non-cancer illness code, self-reported: crohns disease	20002_1462
20002_1463	maf_0.01	pval_1e-5	1.87173061462672	0.851825404779121	2.77799235865988	59	Non-cancer illness code, self-reported: ulcerative colitis	20002_1463
20002_1464	maf_0.01	pval_1e-5	1.18595489302867	0.182977338056915	2.05610026546727	43	Non-cancer illness code, self-reported: rheumatoid arthritis	20002_1464
20002_1465	maf_0.01	pval_1e-5	0.703776154605571	-0.10555543595369	1.48389130307138	73	Non-cancer illness code, self-reported: osteoarthritis	20002_1465
20002_1466	maf_0.01	pval_1e-5	1.7547939744217	0.951446949337894	2.52415261495565	77	Non-cancer illness code, self-reported: gout	20002_1466
20002_1467	maf_0.01	pval_1e-5	2.66162566074323	0.341570967243779	4.47226347336545	37	Non-cancer illness code, self-reported: other joint disorder	20002_1467
20002_1468	maf_0.01	pval_1e-5	5.35758338053551	1.05771905039408	8.28243768964275	15	Non-cancer illness code, self-reported: diabetic neuropathy/ulcers	20002_1468
20002_1469	maf_0.01	pval_1e-5	4.07976103447147	-1.50004315923392	7.78292634235916	25	Non-cancer illness code, self-reported: post-traumatic stress disorder	20002_1469
20002_1470	maf_0.01	pval_1e-5	2.60665892735844	-1.22140290971171	5.43493731712518	17	Non-cancer illness code, self-reported: anorexia/bulimia/other eating disorder	20002_1470
20002_1471	maf_0.01	pval_1e-5	1.90714425500045	0.818153458529473	2.90598733683508	52	Non-cancer illness code, self-reported: atrial fibrillation	20002_1471
20002_1473	maf_0.01	pval_1e-5	0.497634489831389	0.0124578878541284	0.967577551488944	182	Non-cancer illness code, self-reported: high cholesterol	20002_1473
20002_1474	maf_0.01	pval_1e-5	0.889356246465586	0.104930311470538	1.63582779756273	48	Non-cancer illness code, self-reported: hiatus hernia	20002_1474
20002_1476	maf_0.01	pval_1e-5	2.91584890346257	1.06143593557065	4.32407518252576	37	Non-cancer illness code, self-reported: sciatica	20002_1476
20002_1477	maf_0.01	pval_1e-5	3.37372256578799	1.55098028241561	4.81370612552293	40	Non-cancer illness code, self-reported: psoriatic arthropathy	20002_1477
20002_1478	maf_0.01	pval_1e-5	2.54867080203835	0.434342158024711	4.21950768502656	37	Non-cancer illness code, self-reported: cervical spondylosis	20002_1478
20002_1479	maf_0.01	pval_1e-5	4.57401925364708	-0.16160511423752	7.72044269572967	33	Non-cancer illness code, self-reported: rheumatic fever	20002_1479
20002_1482	maf_0.01	pval_1e-5	1.84586906201006	0.940612611895418	2.69394381373417	48	Non-cancer illness code, self-reported: chronic fatigue syndrome	20002_1482
20002_1485	maf_0.01	pval_1e-5	3.11480320013445	0.412164551789985	5.23084458610723	31	Non-cancer illness code, self-reported: irregular heart beat	20002_1485
20002_1487	maf_0.01	pval_1e-5	5.03493761743213	-1.72613387741579	8.94265688539694	13	Non-cancer illness code, self-reported: svt / supraventricular tachycardia	20002_1487
20002_1491	maf_0.01	pval_1e-5	5.88349545216404	0.0861758952593759	9.53586682303561	10	Non-cancer illness code, self-reported: brain haemorrhage	20002_1491
20002_1494	maf_0.01	pval_1e-5	2.95806360024016	0.228051774848675	5.05295227902552	32	Non-cancer illness code, self-reported: varicose veins	20002_1494
20002_1495	maf_0.01	pval_1e-5	9.99994409631428	9.99992948416843	9.99995302294722	20	Non-cancer illness code, self-reported: lymphoedema	20002_1495
20002_1497	maf_0.01	pval_1e-5	3.81828393928768	-2.1943196717836	7.77768722699852	13	Non-cancer illness code, self-reported: pneumothorax	20002_1497
20002_1500	maf_0.01	pval_1e-5	2.24313299752144	-0.358830592753925	4.34463636484976	19	Non-cancer illness code, self-reported: vertigo	20002_1500
20002_1501	maf_0.01	pval_1e-5	3.47989938317284	-0.43976503825003	6.53397142977857	18	Non-cancer illness code, self-reported: pyloric stenosis	20002_1501
20002_1502	maf_0.01	pval_1e-5	1.91158050797994	0.766492416940053	2.94342859285903	42	Non-cancer illness code, self-reported: appendicitis	20002_1502
20002_1504	maf_0.01	pval_1e-5	6.73346658474244	2.89186838179183	9.41226829922295	24	Non-cancer illness code, self-reported: anal fissure	20002_1504
20002_1505	maf_0.01	pval_1e-5	2.98485749885445	-1.23749900602157	5.98634406047795	28	Non-cancer illness code, self-reported: haemorrhoids / piles	20002_1505
